# RaceRender Data
Time,Latitude,Longitude,Altitude,MPH,Heading,X,Y,GPS_Update,Accuracy
31.570,32.9855579,-89.7901063,10.0,12.2,330.2,0.545,-2.023,1,3.0
31.670,32.9855533,-89.7901206,10.0,14.3,249.4,1.028,-1.996,1,3.0
31.771,32.9855622,-89.7901215,10.0,10.0,355.1,-1.539,2.016,1,3.0
31.871,32.9855629,-89.7901265,10.0,4.8,279.7,-1.471,-2.066,1,3.0
31.971,32.9855680,-89.7901313,10.0,7.2,321.4,1.087,2.098,1,3.0
32.071,32.9855786,-89.7901375,10.0,13.2,333.8,1.483,1.233,1,3.0
32.171,32.9855773,-89.7901435,10.0,5.8,255.7,-1.498,-1.921,1,3.0
32.272,32.9855883,-89.7901422,10.0,12.3,5.9,1.469,1.971,1,3.0
32.372,32.9855822,-89.7901534,10.0,12.6,237.2,0.087,-1.980,1,3.0
32.472,32.9855959,-89.7901417,10.0,18.9,35.6,1.524,1.927,1,3.0
32.572,32.9856092,-89.7901538,10.0,18.7,322.7,-0.079,-2.001,1,3.0
32.673,32.9856088,-89.7901572,10.0,3.2,261.6,-1.511,-1.550,1,3.0
32.773,32.9856210,-89.7901703,10.0,18.4,318.1,1.511,1.993,1,3.0
32.873,32.9856282,-89.7901626,10.0,10.9,42.0,-1.463,2.001,1,3.0
32.973,32.9856391,-89.7901662,10.0,12.6,344.1,0.841,-1.927,1,3.0
33.073,32.9856480,-89.7901760,10.0,13.6,317.5,0.426,-1.979,1,3.0
33.174,32.9856519,-89.7901708,10.0,6.5,48.6,-1.428,2.085,1,3.0
33.274,32.9856526,-89.7901746,10.0,3.6,282.6,-1.289,-2.029,1,3.0
33.374,32.9856722,-89.7901764,10.0,22.0,355.6,1.497,1.970,1,3.0
33.474,32.9856733,-89.7901885,10.0,11.4,275.8,-1.540,-2.039,1,3.0
33.575,32.9856763,-89.7901826,10.0,6.5,59.1,-1.476,1.952,1,3.0
33.675,32.9856920,-89.7901764,10.0,18.5,18.0,1.485,-2.006,1,3.0
33.775,32.9857076,-89.7901684,10.0,19.1,23.4,0.185,0.794,1,3.0
33.875,32.9857139,-89.7901749,10.0,9.3,318.6,-1.562,-1.979,1,3.0
33.976,32.9857202,-89.7901824,10.0,10.0,315.5,0.317,-0.317,1,3.0
34.076,32.9857331,-89.7901722,10.0,17.2,33.5,1.499,2.058,1,3.0
34.176,32.9857335,-89.7901797,10.0,7.0,273.7,-1.488,-2.061,1,3.0
34.276,32.9857366,-89.7901744,10.0,6.1,54.7,-0.455,1.954,1,3.0
34.376,32.9857636,-89.7901706,10.0,30.4,6.7,1.448,-1.961,1,3.0
34.477,32.9857672,-89.7901772,10.0,7.4,303.2,-1.538,-2.006,1,3.0
34.577,32.9857760,-89.7901670,10.0,13.7,44.3,1.488,1.933,1,3.0
34.677,32.9857804,-89.7901658,10.0,5.1,13.0,-1.470,-1.216,1,3.0
34.777,32.9857816,-89.7901666,10.0,1.5,330.9,-1.586,-0.478,1,3.0
34.878,32.9857937,-89.7901509,10.0,20.0,47.3,1.526,1.986,1,3.0
34.978,32.9857982,-89.7901603,10.0,10.1,299.4,-1.495,-2.028,1,3.0
35.078,32.9858087,-89.7901571,10.0,12.2,14.0,0.952,1.978,1,3.0
35.178,32.9858132,-89.7901486,10.0,9.4,58.3,-1.216,1.913,1,3.0
35.278,32.9858094,-89.7901387,10.0,10.1,114.3,0.305,2.056,1,3.0
35.379,32.9858234,-89.7901387,10.0,15.6,0.2,1.528,-1.970,1,3.0
35.479,32.9858287,-89.7901340,10.0,7.4,36.3,-1.516,1.917,1,3.0
35.579,32.9858344,-89.7901357,10.0,6.6,346.1,-0.347,-1.989,1,3.0
35.679,32.9858362,-89.7901188,10.0,16.0,82.9,1.473,1.967,1,3.0
35.780,32.9858399,-89.7901208,10.0,4.6,335.3,-1.501,-2.061,1,3.0
35.880,32.9858410,-89.7901010,10.0,18.6,86.2,1.483,1.964,1,3.0
35.980,32.9858503,-89.7901050,10.0,11.0,340.3,-1.433,-2.023,1,3.0
36.080,32.9858526,-89.7900847,10.0,19.2,82.3,1.498,2.016,1,3.0
36.180,32.9858491,-89.7900804,10.0,5.6,134.6,-1.571,2.132,1,3.0
36.281,32.9858512,-89.7900834,10.0,3.7,311.2,-0.871,2.023,1,3.0
36.381,32.9858612,-89.7900809,10.0,11.4,11.8,1.566,2.063,1,3.0
36.481,32.9858568,-89.7900719,10.0,9.8,120.4,-0.772,2.025,1,3.0
36.581,32.9858568,-89.7900551,10.0,15.7,89.9,1.494,-2.011,1,3.0
36.682,32.9858565,-89.7900601,10.0,4.7,265.2,-1.547,1.997,1,3.0
36.782,32.9858528,-89.7900503,10.0,10.1,114.2,1.486,-1.991,1,3.0
36.882,32.9858465,-89.7900450,10.0,8.6,144.5,-0.652,1.903,1,3.0
36.982,32.9858496,-89.7900334,10.0,11.4,72.3,1.252,-1.983,1,3.0
37.082,32.9858492,-89.7900263,10.0,6.7,94.3,-1.455,1.169,1,3.0
37.183,32.9858473,-89.7900229,10.0,3.8,124.3,-1.374,0.811,1,3.0
37.283,32.9858475,-89.7900131,10.0,9.3,88.5,1.500,-1.992,1,3.0
37.383,32.9858490,-89.7900027,10.0,9.9,79.9,0.336,-0.621,1,3.0
37.483,32.9858407,-89.7899970,10.0,10.8,150.2,0.481,1.951,1,3.0
37.584,32.9858286,-89.7899931,10.0,14.0,164.7,1.455,1.618,1,3.0
37.684,32.9858205,-89.7899761,10.0,18.3,119.7,1.447,-1.992,1,3.0
37.784,32.9858237,-89.7899630,10.0,12.8,73.9,-1.553,-2.032,1,3.0
37.884,32.9858134,-89.7899609,10.0,11.7,170.5,-0.549,1.988,1,3.0
37.984,32.9858083,-89.7899325,10.0,27.3,101.9,1.491,-2.036,1,3.0
38.085,32.9858069,-89.7899407,10.0,7.9,258.1,-1.497,2.010,1,3.0
38.185,32.9858031,-89.7899270,10.0,13.5,108.0,1.490,-1.967,1,3.0
38.285,32.9857954,-89.7899063,10.0,21.3,114.0,1.471,0.996,1,3.0
38.385,32.9857775,-89.7899029,10.0,20.3,171.1,-0.402,1.994,1,3.0
38.486,32.9857832,-89.7898890,10.0,14.5,63.7,-1.524,-1.976,1,3.0
38.586,32.9857613,-89.7898809,10.0,25.7,162.6,1.462,2.030,1,3.0
38.686,32.9857579,-89.7898714,10.0,9.6,113.2,-1.488,-2.047,1,3.0
38.786,32.9857551,-89.7898609,10.0,10.4,107.6,0.309,-0.432,1,3.0
38.886,32.9857487,-89.7898470,10.0,14.9,118.8,1.473,1.270,1,3.0
38.987,32.9857345,-89.7898354,10.0,19.2,145.7,1.488,2.014,1,3.0
39.087,32.9857222,-89.7898320,10.0,14.1,166.9,-1.484,2.015,1,3.0
39.187,32.9857161,-89.7898227,10.0,11.1,127.7,-1.367,-1.974,1,3.0
39.287,32.9857129,-89.7898186,10.0,5.2,133.2,-1.509,0.248,1,3.0
39.388,32.9856947,-89.7898005,10.0,26.6,140.2,1.545,1.464,1,3.0
39.488,32.9856913,-89.7897820,10.0,17.8,102.2,-1.462,-1.941,1,3.0
39.588,32.9856757,-89.7897777,10.0,17.9,166.9,0.067,1.965,1,3.0
39.688,32.9856750,-89.7897720,10.0,5.4,98.8,-1.472,-2.061,1,3.0
39.788,32.9856612,-89.7897507,10.0,25.2,127.5,1.474,1.934,1,3.0
39.889,32.9856551,-89.7897438,10.0,9.4,136.6,-1.519,0.629,1,3.0
39.989,32.9856517,-89.7897446,10.0,4.0,191.4,-1.532,1.745,1,3.0
40.089,32.9856451,-89.7897319,10.0,14.0,121.4,1.467,-1.966,1,3.0
40.189,32.9856368,-89.7897161,10.0,17.5,122.3,1.469,0.028,1,3.0
40.290,32.9856248,-89.7897036,10.0,17.8,138.8,0.143,2.031,1,3.0
40.390,32.9856101,-89.7896954,10.0,18.1,154.8,0.139,2.094,1,3.0
40.490,32.9856052,-89.7896837,10.0,12.2,116.5,-1.523,-2.076,1,3.0
40.590,32.9855998,-89.7896741,10.0,10.9,123.8,-0.598,0.634,1,3.0
40.690,32.9855978,-89.7896615,10.0,12.1,101.0,0.512,-2.002,1,3.0
40.791,32.9855860,-89.7896513,10.0,16.2,143.9,1.537,1.937,1,3.0
40.891,32.9855828,-89.7896402,10.0,11.0,109.5,-1.539,-1.880,1,3.0
40.991,32.9855746,-89.7896354,10.0,10.1,153.5,-0.366,2.015,1,3.0
41.091,32.9855636,-89.7896199,10.0,19.1,130.4,1.536,-2.014,1,3.0
41.192,32.9855710,-89.7896141,10.0,10.0,33.5,-1.484,-2.047,1,3.0
41.292,32.9855621,-89.7896065,10.0,12.3,144.6,1.048,1.978,1,3.0
41.392,32.9855537,-89.7895925,10.0,16.2,125.5,1.490,-1.998,1,3.0
41.492,32.9855567,-89.7895906,10.0,3.8,27.5,-1.531,-1.949,1,3.0
41.592,32.9855575,-89.7895770,10.0,12.8,85.8,1.477,1.964,1,3.0
41.693,32.9855571,-89.7895726,10.0,4.1,96.9,-1.463,0.340,1,3.0
41.793,32.9855470,-89.7895629,10.0,14.5,141.1,1.487,2.037,1,3.0
41.893,32.9855409,-89.7895539,10.0,10.8,128.7,-1.505,-1.156,1,3.0
41.993,32.9855398,-89.7895502,10.0,3.8,110.5,-1.539,-0.501,1,3.0
42.094,32.9855445,-89.7895362,10.0,14.1,68.0,1.503,-1.947,1,3.0
42.194,32.9855454,-89.7895284,10.0,7.5,81.8,-1.453,0.775,1,3.0
42.294,32.9855419,-89.7895385,10.0,10.3,247.5,1.334,1.901,1,3.0
42.394,32.9855416,-89.7895176,10.0,19.7,90.8,1.443,-2.031,1,3.0
42.494,32.9855407,-89.7895162,10.0,1.6,127.8,-1.465,0.515,1,3.0
42.595,32.9855484,-89.7895158,10.0,8.6,2.4,1.508,-1.995,1,3.0
42.695,32.9855473,-89.7894954,10.0,19.2,93.7,1.473,2.062,1,3.0
42.795,32.9855506,-89.7894932,10.0,4.2,28.8,-1.519,-1.995,1,3.0
42.895,32.9855576,-89.7894980,10.0,9.0,330.3,1.499,-2.012,1,3.0
42.996,32.9855550,-89.7894762,10.0,20.6,97.9,1.450,2.028,1,3.0
43.096,32.9855587,-89.7894745,10.0,4.4,21.6,-1.519,-1.959,1,3.0
43.196,32.9855676,-89.7894642,10.0,13.9,44.0,1.532,1.989,1,3.0
43.296,32.9855659,-89.7894583,10.0,5.9,108.7,-1.514,1.903,1,3.0
43.396,32.9855770,-89.7894595,10.0,12.5,354.5,1.521,-1.911,1,3.0
43.497,32.9855817,-89.7894524,10.0,8.5,51.8,-1.500,2.006,1,3.0
43.597,32.9855935,-89.7894497,10.0,13.4,10.9,1.565,-1.996,1,3.0
43.697,32.9855957,-89.7894559,10.0,6.3,293.2,-1.541,-1.983,1,3.0
43.797,32.9856054,-89.7894445,10.0,15.2,44.6,1.529,2.046,1,3.0
43.898,32.9856086,-89.7894371,10.0,7.8,62.4,-1.533,1.103,1,3.0
43.998,32.9856156,-89.7894310,10.0,9.7,36.0,0.932,-1.960,1,3.0
44.098,32.9856275,-89.7894349,10.0,13.7,344.5,1.451,-1.952,1,3.0
44.198,32.9856269,-89.7894428,10.0,7.4,264.8,-1.571,-1.878,1,3.0
44.298,32.9856454,-89.7894322,10.0,23.0,25.7,1.467,2.005,1,3.0
44.399,32.9856504,-89.7894220,10.0,11.1,59.7,-1.520,2.069,1,3.0
44.499,32.9856596,-89.7894245,10.0,10.6,347.2,-0.273,-1.973,1,3.0
44.599,32.9856778,-89.7894154,10.0,22.1,22.8,1.481,1.930,1,3.0
44.699,32.9856729,-89.7894213,10.0,7.8,225.3,-1.487,-2.049,1,3.0
44.800,32.9856777,-89.7894254,10.0,6.6,324.6,-0.545,2.053,1,3.0
44.900,32.9856908,-89.7894159,10.0,17.1,31.2,1.493,1.979,1,3.0
45.000,32.9856945,-89.7894270,10.0,11.2,291.7,-1.493,-2.022,1,3.0
