# RaceRender Data
Time,Latitude,Longitude,Altitude,MPH,Heading,X,Y,GPS_Update,Accuracy
31.553,32.9857487,-89.7895976,10.0,8.1,242.2,-1.530,1.959,1,3.0
31.653,32.9857606,-89.7895977,10.0,13.9,359.6,1.595,1.897,1,3.0
31.753,32.9857716,-89.7895978,10.0,12.7,359.9,-0.553,0.121,1,3.0
31.853,32.9857652,-89.7895965,10.0,7.5,170.3,-1.478,2.079,1,3.0
31.953,32.9857702,-89.7896023,10.0,8.1,315.3,0.255,2.048,1,3.0
32.053,32.9857649,-89.7896032,10.0,6.2,188.3,-0.870,-1.973,1,3.0
32.154,32.9857742,-89.7896046,10.0,10.9,352.8,1.465,2.022,1,3.0
32.254,32.9857821,-89.7896064,10.0,9.4,349.4,-0.643,-0.279,1,3.0
32.354,32.9857754,-89.7895995,10.0,10.3,139.4,0.420,1.980,1,3.0
32.454,32.9857696,-89.7896152,10.0,16.7,246.3,1.526,2.045,1,3.0
32.554,32.9857844,-89.7896104,10.0,17.8,15.3,0.539,2.001,1,3.0
32.654,32.9857833,-89.7896148,10.0,4.5,252.8,-1.450,-1.932,1,3.0
32.755,32.9857855,-89.7896245,10.0,9.8,285.3,1.458,1.983,1,3.0
32.855,32.9857850,-89.7896237,10.0,1.0,124.8,-1.496,-1.288,1,3.0
32.955,32.9857922,-89.7896266,10.0,8.8,341.1,1.485,-1.984,1,3.0
33.055,32.9857852,-89.7896288,10.0,8.3,195.3,-0.216,-1.989,1,3.0
33.155,32.9857869,-89.7896403,10.0,11.4,280.1,1.371,2.157,1,3.0
33.255,32.9857900,-89.7896364,10.0,5.2,46.7,-1.506,1.969,1,3.0
33.356,32.9857877,-89.7896435,10.0,7.4,248.6,0.969,-2.028,1,3.0
33.456,32.9857984,-89.7896443,10.0,12.4,356.3,1.459,1.960,1,3.0
33.556,32.9857834,-89.7896378,10.0,18.5,159.7,1.514,2.002,1,3.0
33.656,32.9857845,-89.7896397,10.0,2.3,301.5,-1.525,1.982,1,3.0
33.756,32.9857872,-89.7896581,10.0,18.1,280.2,1.473,-1.966,1,3.0
33.856,32.9857905,-89.7896450,10.0,13.3,73.4,-1.463,2.041,1,3.0
33.957,32.9857898,-89.7896488,10.0,3.8,257.9,-1.498,-1.950,1,3.0
34.057,32.9857930,-89.7896539,10.0,6.2,306.1,1.145,1.923,1,3.0
34.157,32.9857898,-89.7896636,10.0,10.1,248.8,1.511,-1.974,1,3.0
34.257,32.9857913,-89.7896612,10.0,2.9,54.4,-1.451,1.980,1,3.0
34.357,32.9857898,-89.7896729,10.0,11.5,261.8,1.518,-2.060,1,3.0
34.457,32.9857852,-89.7896726,10.0,5.5,177.1,-1.474,-1.972,1,3.0
34.558,32.9857808,-89.7896752,10.0,5.7,206.5,0.104,1.311,1,3.0
34.658,32.9857760,-89.7896760,10.0,5.6,187.4,-0.075,-0.847,1,3.0
34.758,32.9857772,-89.7896886,10.0,12.4,276.6,1.531,1.999,1,3.0
34.858,32.9857739,-89.7896883,10.0,3.9,175.4,-1.502,-1.956,1,3.0
34.958,32.9857763,-89.7896901,10.0,3.4,327.5,-0.236,1.975,1,3.0
35.058,32.9857711,-89.7896976,10.0,9.5,229.8,1.491,-1.942,1,3.0
35.159,32.9857770,-89.7896985,10.0,7.0,352.8,-1.162,1.939,1,3.0
35.259,32.9857670,-89.7897052,10.0,13.3,209.6,1.532,-2.011,1,3.0
35.359,32.9857701,-89.7897018,10.0,4.8,43.2,-1.497,-1.963,1,3.0
35.459,32.9857690,-89.7897052,10.0,3.5,249.6,-0.634,-2.012,1,3.0
35.559,32.9857711,-89.7897189,10.0,13.6,280.1,1.480,2.044,1,3.0
35.659,32.9857555,-89.7897120,10.0,19.2,159.4,1.505,-1.941,1,3.0
35.760,32.9857601,-89.7897317,10.0,19.9,285.6,0.354,2.022,1,3.0
35.860,32.9857556,-89.7897300,10.0,5.5,162.7,-1.491,-2.052,1,3.0
35.960,32.9857563,-89.7897303,10.0,0.9,340.3,-1.493,1.339,1,3.0
36.060,32.9857552,-89.7897361,10.0,5.8,257.1,1.493,-2.037,1,3.0
36.160,32.9857447,-89.7897352,10.0,12.3,176.1,1.449,-2.029,1,3.0
36.260,32.9857491,-89.7897561,10.0,21.0,284.2,1.518,2.039,1,3.0
36.361,32.9857512,-89.7897501,10.0,6.4,67.6,-1.463,1.953,1,3.0
36.461,32.9857406,-89.7897443,10.0,13.5,155.3,1.462,2.019,1,3.0
36.561,32.9857333,-89.7897679,10.0,24.5,249.7,1.486,2.036,1,3.0
36.661,32.9857323,-89.7897556,10.0,12.0,95.3,-1.475,-1.943,1,3.0
36.761,32.9857272,-89.7897682,10.0,13.6,244.0,0.733,1.936,1,3.0
36.861,32.9857219,-89.7897746,10.0,8.7,225.1,-1.477,-1.303,1,3.0
36.962,32.9857215,-89.7897883,10.0,13.4,268.2,1.431,1.984,1,3.0
37.062,32.9857149,-89.7897731,10.0,16.7,117.5,1.531,-2.034,1,3.0
37.162,32.9857158,-89.7897813,10.0,8.1,277.7,-1.498,1.920,1,3.0
37.262,32.9857106,-89.7897832,10.0,6.3,197.0,-0.806,-1.946,1,3.0
37.362,32.9857038,-89.7897938,10.0,13.0,232.6,1.477,1.951,1,3.0
37.462,32.9857047,-89.7898038,10.0,9.8,276.0,-1.445,2.016,1,3.0
37.563,32.9856982,-89.7898095,10.0,9.4,216.4,-0.208,-2.027,1,3.0
37.663,32.9856899,-89.7898063,10.0,10.1,161.8,0.394,-1.950,1,3.0
37.763,32.9856857,-89.7898131,10.0,8.3,233.5,-0.867,2.061,1,3.0
37.863,32.9856785,-89.7898120,10.0,8.4,172.2,0.076,-1.917,1,3.0
37.963,32.9856930,-89.7898202,10.0,18.5,334.6,1.512,2.051,1,3.0
38.063,32.9856863,-89.7898246,10.0,8.8,209.2,-1.512,-2.047,1,3.0
38.164,32.9856758,-89.7898290,10.0,13.0,199.5,1.543,-1.035,1,3.0
38.264,32.9856758,-89.7898267,10.0,2.3,87.8,-1.513,-2.020,1,3.0
38.364,32.9856665,-89.7898268,10.0,10.9,180.5,1.559,1.990,1,3.0
38.464,32.9856680,-89.7898359,10.0,9.0,281.5,-0.818,1.983,1,3.0
38.564,32.9856588,-89.7898403,10.0,11.5,202.0,1.118,-2.044,1,3.0
38.664,32.9856518,-89.7898492,10.0,12.0,226.6,0.250,2.039,1,3.0
38.765,32.9856516,-89.7898518,10.0,2.5,265.2,-1.568,0.764,1,3.0
38.865,32.9856533,-89.7898576,10.0,6.0,288.9,1.448,1.061,1,3.0
38.965,32.9856465,-89.7898704,10.0,14.7,237.7,1.447,-2.074,1,3.0
39.065,32.9856449,-89.7898785,10.0,8.1,256.5,-1.490,1.161,1,3.0
39.165,32.9856371,-89.7898765,10.0,9.2,167.8,0.473,-1.999,1,3.0
39.265,32.9856465,-89.7898790,10.0,11.2,347.1,0.890,2.060,1,3.0
39.366,32.9856339,-89.7898701,10.0,17.1,149.4,1.506,1.959,1,3.0
39.466,32.9856363,-89.7898817,10.0,11.6,284.1,-1.507,2.035,1,3.0
39.566,32.9856289,-89.7898891,10.0,11.2,219.9,-0.211,-2.016,1,3.0
39.666,32.9856274,-89.7898921,10.0,3.5,238.6,-1.521,0.447,1,3.0
39.766,32.9856231,-89.7899053,10.0,13.8,249.2,1.505,1.197,1,3.0
39.866,32.9856200,-89.7899085,10.0,4.8,220.1,-1.532,-1.148,1,3.0
39.967,32.9856161,-89.7899028,10.0,7.2,128.7,1.136,-2.045,1,3.0
40.067,32.9856274,-89.7899070,10.0,13.8,342.8,1.489,-1.945,1,3.0
40.167,32.9856211,-89.7899136,10.0,9.8,221.4,-1.454,-2.054,1,3.0
40.267,32.9856214,-89.7899139,10.0,0.5,331.1,-1.507,0.371,1,3.0
40.367,32.9856181,-89.7899157,10.0,4.2,204.5,1.508,-2.043,1,3.0
40.467,32.9856189,-89.7899283,10.0,12.3,274.3,1.483,1.939,1,3.0
40.568,32.9856090,-89.7899358,10.0,13.7,212.3,0.629,-1.984,1,3.0
40.668,32.9856107,-89.7899279,10.0,8.0,75.4,-1.537,-2.006,1,3.0
40.768,32.9856117,-89.7899287,10.0,1.5,324.9,-1.528,-1.340,1,3.0
40.868,32.9856164,-89.7899386,10.0,11.0,299.6,1.500,-1.955,1,3.0
40.968,32.9856156,-89.7899505,10.0,11.7,265.5,0.340,-2.040,1,3.0
41.068,32.9856116,-89.7899418,10.0,9.6,118.7,-0.980,-1.930,1,3.0
41.169,32.9856033,-89.7899483,10.0,11.5,213.0,0.898,1.984,1,3.0
41.269,32.9856029,-89.7899564,10.0,7.9,266.3,-1.461,2.054,1,3.0
41.369,32.9856157,-89.7899531,10.0,15.3,12.0,1.487,1.975,1,3.0
41.469,32.9856107,-89.7899567,10.0,6.8,210.8,-1.510,-2.031,1,3.0
41.569,32.9856097,-89.7899602,10.0,3.6,251.7,-1.498,1.138,1,3.0
41.669,32.9856082,-89.7899643,10.0,4.4,246.9,0.340,-0.165,1,3.0
41.770,32.9856096,-89.7899741,10.0,9.6,279.7,1.444,1.998,1,3.0
41.870,32.9856054,-89.7899639,10.0,11.1,116.5,0.645,-1.982,1,3.0
41.970,32.9856200,-89.7899758,10.0,20.5,325.8,1.492,-2.057,1,3.0
42.070,32.9856082,-89.7899763,10.0,13.7,182.4,-1.489,-1.960,1,3.0
42.170,32.9856130,-89.7899774,10.0,5.6,349.1,-1.449,2.027,1,3.0
42.270,32.9856188,-89.7899872,10.0,11.7,305.4,1.496,-2.048,1,3.0
42.371,32.9856293,-89.7899833,10.0,12.8,17.6,0.510,2.042,1,3.0
42.471,32.9856208,-89.7899827,10.0,9.9,176.8,-1.325,1.992,1,3.0
42.571,32.9856153,-89.7899929,10.0,11.8,237.4,0.801,1.924,1,3.0
42.671,32.9856253,-89.7899833,10.0,14.9,38.9,1.421,2.101,1,3.0
42.771,32.9856256,-89.7899902,10.0,6.8,272.4,-1.453,-2.081,1,3.0
42.871,32.9856305,-89.7899862,10.0,6.9,33.9,0.037,1.989,1,3.0
42.972,32.9856339,-89.7899967,10.0,10.9,291.0,1.509,-2.076,1,3.0
43.072,32.9856457,-89.7899996,10.0,14.0,348.4,1.448,1.992,1,3.0
43.172,32.9856377,-89.7900058,10.0,11.1,213.1,-1.291,-2.001,1,3.0
43.272,32.9856374,-89.7900032,10.0,2.6,96.4,-1.439,-2.061,1,3.0
43.372,32.9856415,-89.7900049,10.0,5.0,340.6,1.136,-1.861,1,3.0
43.472,32.9856507,-89.7899975,10.0,12.9,33.7,1.482,1.995,1,3.0
43.573,32.9856491,-89.7900007,10.0,3.6,237.3,-1.502,-2.084,1,3.0
43.673,32.9856591,-89.7900050,10.0,12.4,340.3,1.516,1.982,1,3.0
43.773,32.9856622,-89.7900064,10.0,3.8,339.2,-1.507,0.000,1,3.0
43.873,32.9856516,-89.7900127,10.0,13.8,206.8,1.496,-1.901,1,3.0
43.973,32.9856633,-89.7900178,10.0,14.4,339.8,0.244,1.998,1,3.0
44.073,32.9856669,-89.7900136,10.0,6.0,44.1,-1.527,1.937,1,3.0
44.174,32.9856697,-89.7900083,10.0,6.0,57.6,0.042,0.611,1,3.0
44.274,32.9856659,-89.7900090,10.0,4.4,188.1,-0.709,1.907,1,3.0
44.374,32.9856853,-89.7900172,10.0,23.9,340.3,1.482,1.976,1,3.0
44.474,32.9856821,-89.7900119,10.0,6.4,126.0,-1.483,1.949,1,3.0
44.574,32.9856814,-89.7900099,10.0,2.1,111.7,-1.504,-0.249,1,3.0
44.674,32.9856878,-89.7900093,10.0,7.4,4.8,1.463,-2.025,1,3.0
44.775,32.9856846,-89.7900192,10.0,10.3,248.6,1.269,-1.949,1,3.0
44.875,32.9857012,-89.7900132,10.0,20.1,16.8,1.483,2.022,1,3.0
44.975,32.9856957,-89.7900211,10.0,10.0,230.3,-1.496,-2.064,1,3.0
45.075,32.9857085,-89.7900244,10.0,15.3,347.6,1.448,2.010,1,3.0
45.175,32.9857092,-89.7900179,10.0,6.4,82.6,-1.477,2.111,1,3.0
45.275,32.9857138,-89.7900158,10.0,5.6,21.4,-0.357,-1.950,1,3.0
45.376,32.9857178,-89.7900191,10.0,5.6,325.6,0.045,-2.017,1,3.0
45.476,32.9857099,-89.7900102,10.0,12.6,136.9,1.524,2.010,1,3.0
45.576,32.9857312,-89.7900040,10.0,25.5,13.7,1.497,-2.009,1,3.0
45.676,32.9857278,-89.7900108,10.0,7.8,239.1,-1.474,-1.945,1,3.0
45.776,32.9857221,-89.7900076,10.0,7.3,154.9,-0.137,-2.062,1,3.0
45.876,32.9857374,-89.7900110,10.0,18.1,349.6,1.513,-1.980,1,3.0
45.977,32.9857366,-89.7900033,10.0,7.5,96.7,-1.493,2.032,1,3.0
46.077,32.9857389,-89.7900166,10.0,13.2,281.5,1.454,-1.975,1,3.0
46.177,32.9857457,-89.7900058,10.0,13.2,52.9,-0.023,1.978,1,3.0
46.277,32.9857565,-89.7900097,10.0,13.1,343.4,-0.003,-2.063,1,3.0
46.377,32.9857474,-89.7900070,10.0,10.9,166.3,-0.973,-1.996,1,3.0
46.477,32.9857501,-89.7900078,10.0,3.2,346.3,-1.552,-1.926,1,3.0
46.578,32.9857651,-89.7900027,10.0,18.1,15.7,1.539,2.093,1,3.0
46.678,32.9857647,-89.7899916,10.0,10.8,92.6,-1.496,1.989,1,3.0
46.778,32.9857563,-89.7899997,10.0,12.5,219.0,0.725,2.017,1,3.0
46.878,32.9857563,-89.7899964,10.0,3.3,88.9,-1.539,-1.946,1,3.0
46.978,32.9857793,-89.7899949,10.0,26.7,3.1,1.518,-2.000,1,3.0
47.078,32.9857651,-89.7899916,10.0,16.7,169.0,-1.469,2.118,1,3.0
47.179,32.9857679,-89.7899885,10.0,4.5,43.0,-1.517,-2.035,1,3.0
47.279,32.9857723,-89.7899942,10.0,7.5,312.7,1.391,-2.050,1,3.0
47.379,32.9857798,-89.7899862,10.0,11.7,42.0,1.491,2.013,1,3.0
47.479,32.9857855,-89.7899851,10.0,6.6,9.1,-1.506,-1.747,1,3.0
47.579,32.9857822,-89.7899955,10.0,10.8,249.6,1.521,-2.017,1,3.0
47.679,32.9857788,-89.7899752,10.0,20.1,101.3,1.373,-2.017,1,3.0
47.780,32.9857854,-89.7899763,10.0,7.7,352.2,-1.475,-1.897,1,3.0
47.880,32.9857878,-89.7899780,10.0,3.2,328.1,-1.525,-0.661,1,3.0
47.980,32.9857781,-89.7899813,10.0,11.6,195.6,1.492,-2.070,1,3.0
48.080,32.9857891,-89.7899813,10.0,12.7,359.8,0.493,1.882,1,3.0
48.180,32.9857924,-89.7899669,10.0,14.6,74.6,0.856,1.996,1,3.0
48.280,32.9857875,-89.7899660,10.0,5.7,171.8,-1.470,2.044,1,3.0
48.381,32.9857973,-89.7899689,10.0,11.7,346.1,1.477,1.976,1,3.0
48.481,32.9857895,-89.7899605,10.0,12.3,138.0,0.214,1.973,1,3.0
48.581,32.9857889,-89.7899623,10.0,1.8,247.5,-1.539,1.645,1,3.0
48.681,32.9857894,-89.7899534,10.0,8.6,86.4,1.468,-1.990,1,3.0
48.781,32.9857830,-89.7899564,10.0,7.9,201.7,-0.369,2.017,1,3.0
48.881,32.9857846,-89.7899461,10.0,10.2,79.9,1.057,-1.984,1,3.0
48.982,32.9857969,-89.7899473,10.0,14.4,355.1,1.508,-2.120,1,3.0
49.082,32.9857867,-89.7899471,10.0,11.9,178.7,-1.222,-1.972,1,3.0
49.182,32.9857907,-89.7899354,10.0,12.2,67.6,0.150,-1.989,1,3.0
49.282,32.9857841,-89.7899436,10.0,11.1,226.2,-0.505,1.993,1,3.0
49.382,32.9857870,-89.7899381,10.0,6.3,57.9,-1.519,-2.071,1,3.0
49.482,32.9857917,-89.7899350,10.0,6.2,29.3,-0.045,-1.494,1,3.0
49.583,32.9857847,-89.7899119,10.0,24.0,109.8,1.480,1.947,1,3.0
49.683,32.9857805,-89.7899185,10.0,8.1,233.3,-1.499,2.050,1,3.0
49.783,32.9857787,-89.7899157,10.0,3.5,127.3,-1.540,-2.095,1,3.0
49.883,32.9857777,-89.7899223,10.0,6.6,260.3,1.394,2.052,1,3.0
49.983,32.9857837,-89.7899130,10.0,11.4,52.8,1.514,1.967,1,3.0
50.083,32.9857822,-89.7899059,10.0,7.1,104.1,-1.514,2.033,1,3.0
50.184,32.9857764,-89.7899017,10.0,7.9,148.6,0.353,1.921,1,3.0
50.284,32.9857794,-89.7898952,10.0,7.3,61.1,-0.277,-1.999,1,3.0
50.384,32.9857749,-89.7898934,10.0,5.5,161.9,-0.789,2.003,1,3.0
50.484,32.9857708,-89.7898866,10.0,8.2,125.6,1.213,-1.993,1,3.0
50.584,32.9857639,-89.7898846,10.0,8.2,166.8,0.009,2.000,1,3.0
50.684,32.9857655,-89.7898741,10.0,10.4,79.5,0.965,-1.931,1,3.0
50.785,32.9857688,-89.7898749,10.0,3.9,347.6,-1.495,-1.989,1,3.0
50.885,32.9857574,-89.7898748,10.0,13.2,179.3,1.509,-1.948,1,3.0
50.985,32.9857497,-89.7898759,10.0,9.0,187.1,-1.495,0.551,1,3.0
51.085,32.9857472,-89.7898625,10.0,13.4,102.7,1.539,-2.043,1,3.0
51.185,32.9857521,-89.7898582,10.0,7.1,36.0,-1.524,-2.025,1,3.0
51.285,32.9857431,-89.7898475,10.0,14.8,135.2,1.543,1.994,1,3.0
51.386,32.9857361,-89.7898459,10.0,8.2,169.1,-1.466,1.964,1,3.0
51.486,32.9857380,-89.7898453,10.0,2.2,15.0,-1.548,-1.957,1,3.0
51.586,32.9857299,-89.7898479,10.0,9.8,195.0,1.479,-2.027,1,3.0
51.686,32.9857328,-89.7898392,10.0,9.1,68.2,-0.279,-1.983,1,3.0
51.786,32.9857281,-89.7898231,10.0,16.6,108.9,1.468,1.980,1,3.0
51.886,32.9857218,-89.7898237,10.0,7.3,184.8,-1.529,2.062,1,3.0
51.987,32.9857266,-89.7898220,10.0,5.8,16.5,-0.724,-2.055,1,3.0
52.087,32.9857103,-89.7898280,10.0,19.8,197.0,1.457,-1.951,1,3.0
52.187,32.9857118,-89.7898170,10.0,10.8,81.1,-1.534,-1.967,1,3.0
52.287,32.9857115,-89.7898159,10.0,1.1,108.4,-1.416,0.222,1,3.0
52.387,32.9857106,-89.7898106,10.0,5.2,100.7,1.593,-0.318,1,3.0
52.487,32.9857052,-89.7897907,10.0,20.4,108.1,1.484,1.162,1,3.0
52.588,32.9856885,-89.7898034,10.0,22.9,212.4,1.138,1.996,1,3.0
52.688,32.9856994,-89.7897851,10.0,21.8,54.5,-0.532,-1.972,1,3.0
52.788,32.9856999,-89.7897861,10.0,1.1,295.9,-1.517,-1.077,1,3.0
52.888,32.9856825,-89.7897915,10.0,20.8,194.6,1.476,-1.943,1,3.0
52.988,32.9856830,-89.7897832,10.0,8.2,86.5,-1.507,-2.002,1,3.0
53.088,32.9856785,-89.7897816,10.0,5.4,164.2,-1.268,1.977,1,3.0
53.189,32.9856805,-89.7897734,10.0,8.3,73.9,1.311,-2.012,1,3.0
53.289,32.9856724,-89.7897585,10.0,17.3,122.9,1.525,2.024,1,3.0
53.389,32.9856629,-89.7897560,10.0,11.2,167.4,-1.446,2.079,1,3.0
53.489,32.9856630,-89.7897567,10.0,0.7,276.5,-1.444,0.506,1,3.0
53.589,32.9856541,-89.7897436,10.0,16.4,129.2,1.498,-2.077,1,3.0
53.689,32.9856612,-89.7897346,10.0,12.1,46.5,-1.536,-2.088,1,3.0
53.790,32.9856542,-89.7897470,10.0,14.6,236.0,1.101,-1.996,1,3.0
53.890,32.9856426,-89.7897322,10.0,19.7,133.2,1.475,-2.018,1,3.0
53.990,32.9856534,-89.7897373,10.0,13.5,338.5,-1.521,-2.058,1,3.0
54.090,32.9856400,-89.7897207,10.0,22.5,133.9,1.518,1.958,1,3.0
54.190,32.9856434,-89.7897281,10.0,8.3,298.6,-1.553,2.001,1,3.0
54.290,32.9856377,-89.7897167,10.0,13.0,121.0,1.531,-1.992,1,3.0
54.391,32.9856403,-89.7897109,10.0,6.3,61.6,-1.429,-2.078,1,3.0
54.491,32.9856323,-89.7897129,10.0,9.5,191.4,1.402,2.009,1,3.0
54.591,32.9856221,-89.7897064,10.0,13.4,151.8,1.514,-2.048,1,3.0
54.691,32.9856296,-89.7897031,10.0,9.3,19.8,-1.476,-1.931,1,3.0
54.791,32.9856257,-89.7897044,10.0,4.7,195.2,-1.521,2.005,1,3.0
54.891,32.9856231,-89.7897032,10.0,3.2,157.9,-0.732,-1.019,1,3.0
54.992,32.9856200,-89.7896959,10.0,7.9,117.1,1.505,-2.006,1,3.0
55.092,32.9856319,-89.7896762,10.0,23.7,54.3,1.523,-2.085,1,3.0
55.192,32.9856217,-89.7896771,10.0,11.9,184.4,-1.475,2.014,1,3.0
55.292,32.9856225,-89.7896801,10.0,3.0,289.2,-1.489,1.975,1,3.0
55.392,32.9856180,-89.7896807,10.0,5.3,186.2,1.042,-1.996,1,3.0
55.492,32.9856094,-89.7896768,10.0,10.7,159.4,1.484,-2.016,1,3.0
55.593,32.9856161,-89.7896728,10.0,8.7,26.4,-0.902,-2.050,1,3.0
55.693,32.9856116,-89.7896611,10.0,12.5,114.5,1.466,2.019,1,3.0
55.793,32.9856095,-89.7896569,10.0,4.8,120.8,-1.528,0.305,1,3.0
55.893,32.9856102,-89.7896617,10.0,4.8,279.8,0.009,2.052,1,3.0
55.993,32.9856065,-89.7896506,10.0,11.6,111.7,1.450,-2.048,1,3.0
56.093,32.9856178,-89.7896558,10.0,14.1,338.7,1.037,-1.915,1,3.0
56.194,32.9856112,-89.7896476,10.0,11.1,133.4,-1.386,1.998,1,3.0
56.294,32.9856143,-89.7896501,10.0,4.4,325.6,-1.457,-2.075,1,3.0
56.394,32.9856174,-89.7896389,10.0,11.5,72.2,1.478,2.007,1,3.0
56.494,32.9856131,-89.7896472,10.0,9.4,238.6,-0.900,1.942,1,3.0
56.594,32.9856098,-89.7896371,10.0,10.6,111.1,0.504,-1.987,1,3.0
56.694,32.9856160,-89.7896296,10.0,10.3,45.5,-0.100,-1.970,1,3.0
56.795,32.9856045,-89.7896298,10.0,13.4,181.2,1.498,2.031,1,3.0
56.895,32.9856144,-89.7896278,10.0,11.7,9.9,-0.800,-2.036,1,3.0
56.995,32.9856102,-89.7896164,10.0,12.2,114.1,0.207,2.062,1,3.0
57.095,32.9856185,-89.7896213,10.0,10.9,333.8,-0.609,-2.130,1,3.0
57.195,32.9856138,-89.7896129,10.0,9.8,124.1,-0.405,1.911,1,3.0
57.295,32.9856197,-89.7896176,10.0,8.2,326.5,-0.729,-2.027,1,3.0
57.396,32.9856197,-89.7896141,10.0,3.4,89.6,-1.474,1.967,1,3.0
57.496,32.9856155,-89.7896147,10.0,4.9,186.9,0.705,1.962,1,3.0
57.596,32.9856159,-89.7896096,10.0,5.0,84.6,0.065,-2.026,1,3.0
57.696,32.9856278,-89.7896129,10.0,14.1,346.9,1.506,-1.976,1,3.0
57.796,32.9856293,-89.7896064,10.0,6.6,74.8,-1.530,1.990,1,3.0
57.896,32.9856277,-89.7896159,10.0,9.4,258.9,1.323,-1.914,1,3.0
57.997,32.9856308,-89.7896080,10.0,8.5,65.4,-0.462,1.996,1,3.0
58.097,32.9856337,-89.7896096,10.0,3.8,335.5,-1.472,-1.996,1,3.0
58.197,32.9856342,-89.7896056,10.0,3.9,82.0,0.074,2.001,1,3.0
58.297,32.9856424,-89.7896026,10.0,10.0,17.1,1.486,-2.013,1,3.0
58.397,32.9856484,-89.7896018,10.0,7.0,6.0,-1.308,-0.639,1,3.0
58.497,32.9856513,-89.7895932,10.0,9.1,68.2,0.949,2.014,1,3.0
58.598,32.9856525,-89.7895898,10.0,3.6,66.8,-1.473,-0.017,1,3.0
58.698,32.9856572,-89.7895952,10.0,7.6,315.5,1.485,-2.020,1,3.0
58.798,32.9856635,-89.7895902,10.0,8.8,33.6,0.542,1.997,1,3.0
58.898,32.9856568,-89.7895868,10.0,8.4,157.0,-0.160,1.957,1,3.0
58.998,32.9856580,-89.7895925,10.0,5.7,284.3,-1.313,1.950,1,3.0
59.098,32.9856720,-89.7895910,10.0,16.3,5.2,1.499,2.035,1,3.0
59.199,32.9856693,-89.7895897,10.0,3.3,158.4,-1.479,2.002,1,3.0
59.299,32.9856710,-89.7895810,10.0,8.6,77.5,1.506,-1.924,1,3.0
59.399,32.9856751,-89.7895762,10.0,6.8,44.7,-0.880,-1.774,1,3.0
59.499,32.9856856,-89.7895880,10.0,16.8,316.7,1.479,-2.016,1,3.0
59.599,32.9856899,-89.7895875,10.0,5.0,4.9,-1.513,1.946,1,3.0
59.699,32.9856813,-89.7895917,10.0,10.8,201.7,1.518,-1.979,1,3.0
59.800,32.9856975,-89.7895933,10.0,18.9,355.1,1.513,2.056,1,3.0
59.900,32.9856939,-89.7895847,10.0,9.4,116.7,-1.503,1.974,1,3.0
60.000,32.9857082,-89.7895852,10.0,16.6,358.3,1.506,-2.133,1,3.0
